ModID, EntryName, ModelType, ModelTextureName, ItemTextureName
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_encased_bricks_diorite_lever,Lever,encased_bricks/diorite;encased_bricks/diorite;lever_birch_diorite;encased_bricks/diorite;encased_bricks/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_french_diorite_lever,Lever,french/diorite;french/diorite;lever_birch_diorite;french/diorite;french/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_jellybean_diorite_lever,Lever,jellybean/diorite;jellybean/diorite;lever_birch_diorite;jellybean/diorite;jellybean/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_large_tile_diorite_lever,Lever,large_tile/diorite;large_tile/diorite;lever_birch_diorite;large_tile/diorite;large_tile/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_layer_diorite_lever,Lever,layer/diorite;layer/diorite;lever_birch_diorite;layer/diorite;layer/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_mosaic_diorite_lever,Lever,mosaic/diorite;mosaic/diorite;lever_birch_diorite;mosaic/diorite;mosaic/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_ornate_diorite_lever,Lever,ornate/diorite;ornate/diorite;lever_birch_diorite;ornate/diorite;ornate/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_panel_diorite_lever,Lever,panel/diorite;panel/diorite;lever_birch_diorite;panel/diorite;panel/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_pillar_diorite_lever,Lever,pillar/diorite;pillar/diorite;lever_birch_diorite;pillar/diorite;pillar/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_prism_diorite_lever,Lever,prism/diorite;prism/diorite;lever_birch_diorite;prism/diorite;prism/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_raw_diorite_lever,Lever,raw/diorite;raw/diorite;lever_birch_diorite;raw/diorite;raw/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_road_diorite_lever,Lever,road/diorite;road/diorite;lever_birch_diorite;road/diorite;road/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_slant_diorite_lever,Lever,slant/diorite;slant/diorite;lever_birch_diorite;slant/diorite;slant/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_small_bricks_diorite_lever,Lever,small_bricks/diorite;small_bricks/diorite;lever_birch_diorite;small_bricks/diorite;small_bricks/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_soft_bricks_diorite_lever,Lever,soft_bricks/diorite;soft_bricks/diorite;lever_birch_diorite;soft_bricks/diorite;soft_bricks/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_solid_bricks_diorite_lever,Lever,solid_bricks/diorite;solid_bricks/diorite;lever_birch_diorite;solid_bricks/diorite;solid_bricks/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_medium_diorite_lever,Lever,tiles_medium/diorite;tiles_medium/diorite;lever_birch_diorite;tiles_medium/diorite;tiles_medium/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_small_diorite_lever,Lever,tiles_small/diorite;tiles_small/diorite;lever_birch_diorite;tiles_small/diorite;tiles_small/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_triple_bricks_diorite_lever,Lever,triple_bricks/diorite;triple_bricks/diorite;lever_birch_diorite;triple_bricks/diorite;triple_bricks/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_twist_diorite_lever,Lever,twist/diorite;twist/diorite;lever_birch_diorite;twist/diorite;twist/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_weaver_diorite_lever,Lever,weaver/diorite;weaver/diorite;lever_birch_diorite;weaver/diorite;weaver/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_zag_diorite_lever,Lever,zag/diorite;zag/diorite;lever_birch_diorite;zag/diorite;zag/diorite;lever_birch_diorite,lever_birch_diorite
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_granite_lever,Lever,granite;granite;lever_birch_granite;granite;granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_polished_granite_lever,Lever,polished_granite;polished_granite;lever_birch_granite;polished_granite;polished_granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_array_granite_lever,Lever,array/granite;array/granite;lever_birch_granite;array/granite;array/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_braid_granite_lever,Lever,braid/granite;braid/granite;lever_birch_granite;braid/granite;braid/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_bricks_granite_lever,Lever,chaotic_bricks/granite;chaotic_bricks/granite;lever_birch_granite;chaotic_bricks/granite;chaotic_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_medium_granite_lever,Lever,chaotic_medium/granite;chaotic_medium/granite;lever_birch_granite;chaotic_medium/granite;chaotic_medium/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_small_granite_lever,Lever,chaotic_small/granite;chaotic_small/granite;lever_birch_granite;chaotic_small/granite;chaotic_small/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_circular_granite_lever,Lever,circular/granite;circular/granite;lever_birch_granite;circular/granite;circular/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_granite_lever,Lever,cracked/granite;cracked/granite;lever_birch_granite;cracked/granite;cracked/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_bricks_granite_lever,Lever,cracked_bricks/granite;cracked_bricks/granite;lever_birch_granite;cracked_bricks/granite;cracked_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cut_granite_lever,Lever,cut/granite;cut/granite;lever_birch_granite;cut/granite;cut/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_dent_granite_lever,Lever,dent/granite;dent/granite;lever_birch_granite;dent/granite;dent/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_encased_bricks_granite_lever,Lever,encased_bricks/granite;encased_bricks/granite;lever_birch_granite;encased_bricks/granite;encased_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_french_granite_lever,Lever,french/granite;french/granite;lever_birch_granite;french/granite;french/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_jellybean_granite_lever,Lever,jellybean/granite;jellybean/granite;lever_birch_granite;jellybean/granite;jellybean/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_large_tile_granite_lever,Lever,large_tile/granite;large_tile/granite;lever_birch_granite;large_tile/granite;large_tile/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_layer_granite_lever,Lever,layer/granite;layer/granite;lever_birch_granite;layer/granite;layer/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_mosaic_granite_lever,Lever,mosaic/granite;mosaic/granite;lever_birch_granite;mosaic/granite;mosaic/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_ornate_granite_lever,Lever,ornate/granite;ornate/granite;lever_birch_granite;ornate/granite;ornate/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_panel_granite_lever,Lever,panel/granite;panel/granite;lever_birch_granite;panel/granite;panel/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_pillar_granite_lever,Lever,pillar/granite;pillar/granite;lever_birch_granite;pillar/granite;pillar/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_prism_granite_lever,Lever,prism/granite;prism/granite;lever_birch_granite;prism/granite;prism/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_raw_granite_lever,Lever,raw/granite;raw/granite;lever_birch_granite;raw/granite;raw/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_road_granite_lever,Lever,road/granite;road/granite;lever_birch_granite;road/granite;road/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_slant_granite_lever,Lever,slant/granite;slant/granite;lever_birch_granite;slant/granite;slant/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_small_bricks_granite_lever,Lever,small_bricks/granite;small_bricks/granite;lever_birch_granite;small_bricks/granite;small_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_soft_bricks_granite_lever,Lever,soft_bricks/granite;soft_bricks/granite;lever_birch_granite;soft_bricks/granite;soft_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_solid_bricks_granite_lever,Lever,solid_bricks/granite;solid_bricks/granite;lever_birch_granite;solid_bricks/granite;solid_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_medium_granite_lever,Lever,tiles_medium/granite;tiles_medium/granite;lever_birch_granite;tiles_medium/granite;tiles_medium/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_small_granite_lever,Lever,tiles_small/granite;tiles_small/granite;lever_birch_granite;tiles_small/granite;tiles_small/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_triple_bricks_granite_lever,Lever,triple_bricks/granite;triple_bricks/granite;lever_birch_granite;triple_bricks/granite;triple_bricks/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_twist_granite_lever,Lever,twist/granite;twist/granite;lever_birch_granite;twist/granite;twist/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_weaver_granite_lever,Lever,weaver/granite;weaver/granite;lever_birch_granite;weaver/granite;weaver/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_zag_granite_lever,Lever,zag/granite;zag/granite;lever_birch_granite;zag/granite;zag/granite;lever_birch_granite,lever_birch_granite
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_cobblestone_lever,Lever,cobblestone;cobblestone;lever_birch_stone;cobblestone;cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_mossy_cobblestone_lever,Lever,mossy_cobblestone;mossy_cobblestone;lever_birch_stone;mossy_cobblestone;mossy_cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_array_cobblestone_lever,Lever,array/cobblestone;array/cobblestone;lever_birch_stone;array/cobblestone;array/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_braid_cobblestone_lever,Lever,braid/cobblestone;braid/cobblestone;lever_birch_stone;braid/cobblestone;braid/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_bricks_cobblestone_lever,Lever,chaotic_bricks/cobblestone;chaotic_bricks/cobblestone;lever_birch_stone;chaotic_bricks/cobblestone;chaotic_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_medium_cobblestone_lever,Lever,chaotic_medium/cobblestone;chaotic_medium/cobblestone;lever_birch_stone;chaotic_medium/cobblestone;chaotic_medium/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_small_cobblestone_lever,Lever,chaotic_small/cobblestone;chaotic_small/cobblestone;lever_birch_stone;chaotic_small/cobblestone;chaotic_small/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_circular_cobblestone_lever,Lever,circular/cobblestone;circular/cobblestone;lever_birch_stone;circular/cobblestone;circular/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_cobblestone_lever,Lever,cracked/cobblestone;cracked/cobblestone;lever_birch_stone;cracked/cobblestone;cracked/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_bricks_cobblestone_lever,Lever,cracked_bricks/cobblestone;cracked_bricks/cobblestone;lever_birch_stone;cracked_bricks/cobblestone;cracked_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cut_cobblestone_lever,Lever,cut/cobblestone;cut/cobblestone;lever_birch_stone;cut/cobblestone;cut/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_dent_cobblestone_lever,Lever,dent/cobblestone;dent/cobblestone;lever_birch_stone;dent/cobblestone;dent/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_encased_bricks_cobblestone_lever,Lever,encased_bricks/cobblestone;encased_bricks/cobblestone;lever_birch_stone;encased_bricks/cobblestone;encased_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_french_cobblestone_lever,Lever,french/cobblestone;french/cobblestone;lever_birch_stone;french/cobblestone;french/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_jellybean_cobblestone_lever,Lever,jellybean/cobblestone;jellybean/cobblestone;lever_birch_stone;jellybean/cobblestone;jellybean/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_large_tile_cobblestone_lever,Lever,large_tile/cobblestone;large_tile/cobblestone;lever_birch_stone;large_tile/cobblestone;large_tile/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_layer_cobblestone_lever,Lever,layer/cobblestone;layer/cobblestone;lever_birch_stone;layer/cobblestone;layer/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_mosaic_cobblestone_lever,Lever,mosaic/cobblestone;mosaic/cobblestone;lever_birch_stone;mosaic/cobblestone;mosaic/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_ornate_cobblestone_lever,Lever,ornate/cobblestone;ornate/cobblestone;lever_birch_stone;ornate/cobblestone;ornate/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_panel_cobblestone_lever,Lever,panel/cobblestone;panel/cobblestone;lever_birch_stone;panel/cobblestone;panel/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_pillar_cobblestone_lever,Lever,pillar/cobblestone;pillar/cobblestone;lever_birch_stone;pillar/cobblestone;pillar/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_prism_cobblestone_lever,Lever,prism/cobblestone;prism/cobblestone;lever_birch_stone;prism/cobblestone;prism/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_raw_cobblestone_lever,Lever,raw/cobblestone;raw/cobblestone;lever_birch_stone;raw/cobblestone;raw/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_road_cobblestone_lever,Lever,road/cobblestone;road/cobblestone;lever_birch_stone;road/cobblestone;road/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_slant_cobblestone_lever,Lever,slant/cobblestone;slant/cobblestone;lever_birch_stone;slant/cobblestone;slant/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_small_bricks_cobblestone_lever,Lever,small_bricks/cobblestone;small_bricks/cobblestone;lever_birch_stone;small_bricks/cobblestone;small_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_soft_bricks_cobblestone_lever,Lever,soft_bricks/cobblestone;soft_bricks/cobblestone;lever_birch_stone;soft_bricks/cobblestone;soft_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_solid_bricks_cobblestone_lever,Lever,solid_bricks/cobblestone;solid_bricks/cobblestone;lever_birch_stone;solid_bricks/cobblestone;solid_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_medium_cobblestone_lever,Lever,tiles_medium/cobblestone;tiles_medium/cobblestone;lever_birch_stone;tiles_medium/cobblestone;tiles_medium/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_tiles_small_cobblestone_lever,Lever,tiles_small/cobblestone;tiles_small/cobblestone;lever_birch_stone;tiles_small/cobblestone;tiles_small/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_triple_bricks_cobblestone_lever,Lever,triple_bricks/cobblestone;triple_bricks/cobblestone;lever_birch_stone;triple_bricks/cobblestone;triple_bricks/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_twist_cobblestone_lever,Lever,twist/cobblestone;twist/cobblestone;lever_birch_stone;twist/cobblestone;twist/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_weaver_cobblestone_lever,Lever,weaver/cobblestone;weaver/cobblestone;lever_birch_stone;weaver/cobblestone;weaver/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_zag_cobblestone_lever,Lever,zag/cobblestone;zag/cobblestone;lever_birch_stone;zag/cobblestone;zag/cobblestone;lever_birch_stone,lever_birch_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_stone_lever,Lever,stone;stone;lever_birch_stone;stone;stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,birch_smooth_stone_lever,Lever,smooth_stone;smooth_stone;lever_birch_stone;smooth_stone;smooth_stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_array_stone_lever,Lever,array/stone;array/stone;lever_birch_stone;array/stone;array/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_braid_stone_lever,Lever,braid/stone;braid/stone;lever_birch_stone;braid/stone;braid/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_bricks_stone_lever,Lever,chaotic_bricks/stone;chaotic_bricks/stone;lever_birch_stone;chaotic_bricks/stone;chaotic_bricks/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_medium_stone_lever,Lever,chaotic_medium/stone;chaotic_medium/stone;lever_birch_stone;chaotic_medium/stone;chaotic_medium/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_chaotic_small_stone_lever,Lever,chaotic_small/stone;chaotic_small/stone;lever_birch_stone;chaotic_small/stone;chaotic_small/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_circular_stone_lever,Lever,circular/stone;circular/stone;lever_birch_stone;circular/stone;circular/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_stone_lever,Lever,cracked/stone;cracked/stone;lever_birch_stone;cracked/stone;cracked/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cracked_bricks_stone_lever,Lever,cracked_bricks/stone;cracked_bricks/stone;lever_birch_stone;cracked_bricks/stone;cracked_bricks/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_cut_stone_lever,Lever,cut/stone;cut/stone;lever_birch_stone;cut/stone;cut/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_dent_stone_lever,Lever,dent/stone;dent/stone;lever_birch_stone;dent/stone;dent/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_encased_bricks_stone_lever,Lever,encased_bricks/stone;encased_bricks/stone;lever_birch_stone;encased_bricks/stone;encased_bricks/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_french_stone_lever,Lever,french/stone;french/stone;lever_birch_stone;french/stone;french/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_jellybean_stone_lever,Lever,jellybean/stone;jellybean/stone;lever_birch_stone;jellybean/stone;jellybean/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_large_tile_stone_lever,Lever,large_tile/stone;large_tile/stone;lever_birch_stone;large_tile/stone;large_tile/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_layer_stone_lever,Lever,layer/stone;layer/stone;lever_birch_stone;layer/stone;layer/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_mosaic_stone_lever,Lever,mosaic/stone;mosaic/stone;lever_birch_stone;mosaic/stone;mosaic/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_ornate_stone_lever,Lever,ornate/stone;ornate/stone;lever_birch_stone;ornate/stone;ornate/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_panel_stone_lever,Lever,panel/stone;panel/stone;lever_birch_stone;panel/stone;panel/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_pillar_stone_lever,Lever,pillar/stone;pillar/stone;lever_birch_stone;pillar/stone;pillar/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_prism_stone_lever,Lever,prism/stone;prism/stone;lever_birch_stone;prism/stone;prism/stone;lever_birch_stone,lever_birch_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,birch_raw_stone_lever,Lever,raw/stone;raw/stone;lever_birch_stone;raw/stone;raw/stone;lever_birch_stone,lever_birch_stone
